"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 12, 2025 9:08:18 PM PDT","24696359771","Order","114-4807513-4981867","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","SAN DIEGO","CA","92109","MarketplaceFacilitator","15.83","1.23","0","0","0","0","0","0","0","0","-1.23","-1.58","-4.67","0","0","9.58"
"Oct 12, 2025 9:45:23 PM PDT","24696359771","Refund","112-5191001-1083434","MSUS-D33-267-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe L","1","amazon.com","Standard Orders","Amazon","LOS ANGELES","CA","90016","MarketplaceFacilitator","-31.19","-3.04","0","0","0","0","0","0","0","0","3.04","4.24","0","0","0","-26.95"
"Oct 12, 2025 9:46:11 PM PDT","24696359771","Order","111-5370864-1970641","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","MARLTON","NJ","08053","MarketplaceFacilitator","15.83","0","0","0","0","0","0","0","0","0","0","-1.58","-5.12","0","0","9.13"
"Oct 12, 2025 10:50:01 PM PDT","24696359771","Order","113-5717430-7405846","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","BLOSSVALE","NY","13308","MarketplaceFacilitator","14.95","0.71","0","0","0","0","0","0","0","0","-0.71","-0.75","-5.12","0","0","9.08"
"Oct 12, 2025 11:40:45 PM PDT","24696359771","Order","112-8578656-0401028","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","FRESH MEADOWS","NY","11366","MarketplaceFacilitator","15.83","0","0","0","0","0","0","0","0","0","0","-1.58","-5.12","0","0","9.13"
"Oct 12, 2025 11:47:38 PM PDT","24696359771","FBA Customer Return Fee","112-6330566-6090660","X004106J79","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Oct 13, 2025 12:08:06 AM PDT","24696359771","Order","111-2177439-2681009","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","PORTER","TX","77365","MarketplaceFacilitator","15.83","1.31","0","0","0","0","0","0","0","0","-1.31","-1.58","-5.12","0","0","9.13"
"Oct 13, 2025 12:39:28 AM PDT","24696359771","Order","111-7910187-2091410","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","KANSAS CITY","MO","64112","MarketplaceFacilitator","15.83","1.18","0","0","0","0","0","0","0","0","-1.18","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 12:44:51 AM PDT","24696359771","Order","111-9276292-0485055","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","Whitefish","MT","59937","","15.83","0","0","0","0","0","0","0","0","0","0","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 1:28:54 AM PDT","24696359771","Order","114-6783578-2175445","MSUS-D33-2-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black M","1","amazon.com","Standard Orders","Amazon","OMAHA","NE","68127","MarketplaceFacilitator","16.49","1.15","0","0","0","0","0","0","0","0","-1.15","-1.65","-4.67","0","0","10.17"
"Oct 13, 2025 1:59:56 AM PDT","24696359771","Adjustment","112-6697661-4441059","MSUS-D33-2-6","FBA Inventory Reimbursement - Customer Service Issue","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.16","11.16"
"Oct 13, 2025 2:03:26 AM PDT","24696359771","Order","112-2865832-4151455","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","LA MIRADA","CA","90638","MarketplaceFacilitator","15.83","1.54","0","0","0","0","0","0","0","0","-1.54","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 2:27:28 AM PDT","24696359771","Order","113-1706791-6105029","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","LUBBOCK","TX","79424","MarketplaceFacilitator","16.05","1.32","0","0","0","0","0","0","0","0","-1.32","-1.61","-4.67","0","0","9.77"
"Oct 13, 2025 2:29:53 AM PDT","24696359771","Order","114-6240710-9797005","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","KINGSTON","NY","12401","MarketplaceFacilitator","15.83","0.63","0","0","0","0","0","0","0","0","-0.63","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 2:32:31 AM PDT","24696359771","FBA Customer Return Fee","113-9214740-9989054","X004138KXR","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 13, 2025 2:49:56 AM PDT","24696359771","Refund","112-6330566-6090660","MSUS-D59-2-3","Gnowann Women's Plunge Bra Deep V-Neck Wireless Bralettes for Women Adjustable Padded Low Back Bra Black M","1","amazon.com","Standard Orders","Amazon","BRIGHAM CITY","UT","84302","MarketplaceFacilitator","-13.99","-0.49","0","0","0","0","0","0","7.00","0","0.49","0.28","0","0","0","-6.71"
"Oct 13, 2025 4:11:37 AM PDT","24696359771","FBA Customer Return Fee","114-3104528-6195425","X004138KTL","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 13, 2025 4:48:08 AM PDT","24696359771","Order","113-3505411-4309032","MSUS-D33-265-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Beige XL","1","amazon.com","Standard Orders","Amazon","PORTLAND","OR","97217","","28.07","0","0","0","0","0","0","0","0","0","0","-4.77","-6.14","0","0","17.16"
"Oct 13, 2025 5:52:31 AM PDT","24696359771","Order","112-7898194-2189851","MSUS-D33-7-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe 2XL","1","amazon.com","Standard Orders","Amazon","PEARLAND","TX","77584","MarketplaceFacilitator","16.71","1.38","0","0","0","0","0","0","0","0","-1.38","-1.67","-5.12","0","0","9.92"
"Oct 13, 2025 7:17:01 AM PDT","24696359771","Order","113-2640527-6732201","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","Waynesboro","VA","22980","MarketplaceFacilitator","15.83","0.84","0","0","0","0","0","0","0","0","-0.84","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 7:48:47 AM PDT","24696359771","Order","111-3379756-7709812","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","DORAL","FL","33172","MarketplaceFacilitator","15.83","1.11","0","0","0","0","0","0","0","0","-1.11","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 8:09:27 AM PDT","24696359771","FBA Customer Return Fee","113-7868472-7553065","X00413QUAR","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Oct 13, 2025 8:46:38 AM PDT","24696359771","Adjustment","","MSUS-D33-2-6","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.38","6.38"
"Oct 13, 2025 10:06:45 AM PDT","24696359771","Adjustment","114-2929830-4786667","MSUS-D33-5-4","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.58","13.58"
"Oct 13, 2025 10:14:06 AM PDT","24696359771","Order","112-5946805-4380251","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","GREER","SC","29650","MarketplaceFacilitator","15.83","0.95","0","0","0","0","0","0","0","0","-0.95","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 10:18:28 AM PDT","24696359771","FBA Customer Return Fee","112-6771402-0327416","X004138KXR","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 13, 2025 10:47:41 AM PDT","24696359771","Refund","113-2750607-8712229","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","Woodstock","GA","30188","MarketplaceFacilitator","-18.69","-1.12","0","0","0","0","0","0","0","0","1.12","1.50","0","0","0","-17.19"
"Oct 13, 2025 11:01:47 AM PDT","24696359771","Order","113-3952475-3784209","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","BRADENTON","FL","34212","MarketplaceFacilitator","16.49","1.15","0","0","0","0","0","0","0","0","-1.15","-1.65","-4.67","0","0","10.17"
"Oct 13, 2025 11:04:51 AM PDT","24696359771","Adjustment","","MSUS-D33-5-3","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.48","8.48"
"Oct 13, 2025 11:09:34 AM PDT","24696359771","FBA Customer Return Fee","113-1833671-7745056","X00413QLID","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 13, 2025 1:13:57 PM PDT","24696359771","Order","112-7339890-3056225","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","WALNUT CREEK","CA","94596","MarketplaceFacilitator","14.95","1.38","0","0","0","0","0","0","0","0","-1.38","-0.75","-4.67","0","0","9.53"
"Oct 13, 2025 1:15:46 PM PDT","24696359771","Refund","114-4030130-9158656","MSUS-D33-6-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top White XL","1","amazon.com","Standard Orders","Amazon","LAKE MARY","FL","32746","MarketplaceFacilitator","-21.99","-1.54","0","0","0","0","0","0","0","0","1.54","2.99","0","0","0","-19.00"
"Oct 13, 2025 1:21:57 PM PDT","24696359771","Order","112-3706579-5400232","MSUS-D33-265-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Beige S","1","amazon.com","Standard Orders","Amazon","WHEELING","WV","26003","MarketplaceFacilitator","29.63","2.07","0","0","0","0","0","0","0","0","-2.07","-5.04","-5.90","0","0","18.69"
"Oct 13, 2025 1:42:46 PM PDT","24696359771","Refund","111-6979978-8101826","MSUS-D33-267-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe L","1","amazon.com","Standard Orders","Amazon","CARY","IL","60013","MarketplaceFacilitator","-31.19","-2.26","0","0","0","0","0","0","0","0","2.26","4.24","0","0","0","-26.95"
"Oct 13, 2025 2:05:18 PM PDT","24696359771","Refund","111-3302229-7579416","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","TULSA","OK","74137","MarketplaceFacilitator","-15.14","-1.29","0","0","0","0","0","0","0","0","1.29","1.21","0","0","0","-13.93"
"Oct 13, 2025 2:40:26 PM PDT","24696359771","Order","111-0184608-5973066","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","Fayetteville","GA","30214","MarketplaceFacilitator","14.95","1.05","0","0","0","0","0","0","0","0","-1.05","-0.75","-4.67","0","0","9.53"
"Oct 13, 2025 2:43:48 PM PDT","24696359771","Refund","112-2651221-0506625","MSUS-D33-6-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top White L","1","amazon.com","Standard Orders","Amazon","HENDERSON","NV","89044","MarketplaceFacilitator","-21.99","-1.84","0","0","0","0","0","0","0","0","1.84","2.99","0","0","0","-19.00"
"Oct 13, 2025 2:57:13 PM PDT","24696359771","Refund","112-5374078-7583413","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","GETTYSBURG","PA","17325","MarketplaceFacilitator","-15.14","0","0","0","0","0","0","0","0","0","0","1.21","0","0","0","-13.93"
"Oct 13, 2025 3:10:28 PM PDT","24696359771","Order","111-3127902-1245802","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","RENO","NV","89506","MarketplaceFacilitator","14.95","1.24","0","0","0","0","0","0","0","0","-1.24","-0.75","-4.67","0","0","9.53"
"Oct 13, 2025 3:29:52 PM PDT","24696359771","FBA Customer Return Fee","112-1442290-4263424","X004138KXH","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 13, 2025 3:34:06 PM PDT","24696359771","Order","112-6816330-3495421","MSUS-D33-5-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige 2XL","1","amazon.com","Standard Orders","Amazon","GROSSE POINTE WOODS","MI","48236","MarketplaceFacilitator","16.27","0.98","0","0","0","0","0","0","0","0","-0.98","-1.63","-5.12","0","0","9.52"
"Oct 13, 2025 3:45:08 PM PDT","24696359771","Adjustment","","MSUS-D33-5-2","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.74","5.74"
"Oct 13, 2025 3:48:00 PM PDT","24696359771","Refund","111-6007363-1107439","MSUS-D33-2-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black M","1","amazon.com","Standard Orders","Amazon","CRESTVIEW","FL","32539","MarketplaceFacilitator","-15.83","-1.11","0","0","0","0","0","0","0","0","1.11","1.26","0","0","0","-14.57"
"Oct 13, 2025 3:48:44 PM PDT","24696359771","Order","114-9068282-2964237","MSUS-D33-267-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe S","1","amazon.com","Standard Orders","Amazon","ESTERO","FL","33928","MarketplaceFacilitator","29.63","1.93","0","0","0","0","0","0","0","0","-3.86","-10.08","-5.90","0","0","11.72"
"Oct 13, 2025 3:48:44 PM PDT","24696359771","Order","114-9068282-2964237","MSUS-D33-267-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe S","1","amazon.com","Standard Orders","Amazon","ESTERO","FL","33928","","29.63","1.93","0","0","0","0","0","0","0","0","0","0","-5.90","0","0","25.66"
"Oct 13, 2025 3:50:50 PM PDT","24696359771","Order","114-2440194-0565012","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","POWAY","CA","92064","MarketplaceFacilitator","15.83","1.23","0","0","0","0","0","0","0","0","-1.23","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 4:03:18 PM PDT","24696359771","Refund","113-4995299-9834644","MSUS-D33-265-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Beige L","1","amazon.com","Standard Orders","Amazon","IRVINE","CA","92606","MarketplaceFacilitator","-27.29","-2.11","0","0","0","0","0","0","0","0","2.11","3.71","0","0","0","-23.58"
"Oct 13, 2025 4:15:27 PM PDT","24696359771","Adjustment","111-7739733-9868236","MSUS-D33-6-6","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.91","10.91"
"Oct 13, 2025 4:18:32 PM PDT","24696359771","Refund","112-4521052-0109830","MSUS-D33-6-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top White XL","1","amazon.com","Standard Orders","Amazon","PITTSBURG","CA","94565","MarketplaceFacilitator","-15.83","-1.46","0","0","0","0","0","0","0","0","1.46","1.26","0","0","0","-14.57"
"Oct 13, 2025 4:29:13 PM PDT","24696359771","Order","112-2288041-4662658","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","COLUMBIA","IL","62236","MarketplaceFacilitator","15.83","1.19","0","0","0","0","0","0","0","0","-1.19","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 4:32:45 PM PDT","24696359771","FBA Customer Return Fee","112-8502385-0254620","X004138KLJ","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 13, 2025 4:33:55 PM PDT","24696359771","FBA Customer Return Fee","112-8502385-0254620","X00413MYBL","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 13, 2025 4:45:18 PM PDT","24696359771","Adjustment","","MSUS-D33-2-4","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.48","8.48"
"Oct 13, 2025 4:50:34 PM PDT","24696359771","FBA Customer Return Fee","112-7584543-5930603","X00413EBBH","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 13, 2025 5:25:45 PM PDT","24696359771","Adjustment","111-2184405-3141828","MSUS-D33-2-5","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.91","10.91"
"Oct 13, 2025 5:37:13 PM PDT","24696359771","Refund","111-6731192-2969854","MSUS-D33-25-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige L","1","amazon.com","Standard Orders","Amazon","CEDAR RAPIDS","IA","52404","MarketplaceFacilitator","-34.99","-2.45","0","0","0","0","0","0","0","0","2.45","4.76","0","0","0","-30.23"
"Oct 13, 2025 6:07:29 PM PDT","24696359771","Order","111-8882826-5311411","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","OLNEY","MD","20832","MarketplaceFacilitator","14.95","0.90","0","0","0","0","0","0","0","0","-0.90","-0.75","-4.67","0","0","9.53"
"Oct 13, 2025 6:23:06 PM PDT","24696359771","Order","112-7947885-6787429","MSUS-D33-2-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black XL","1","amazon.com","Standard Orders","Amazon","SEATTLE","WA","98107","MarketplaceFacilitator","17.59","1.82","0","0","0","0","0","0","0","0","-1.82","-1.76","-5.12","0","0","10.71"
"Oct 13, 2025 6:25:43 PM PDT","24696359771","Order","112-4451682-2946629","MSUS-D33-25-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige XL","1","amazon.com","Standard Orders","Amazon","LOS ANGELES","CA","90066","MarketplaceFacilitator","24.49","2.39","0","0","0","0","0","0","0","0","-2.39","-4.16","-5.90","0","0","14.43"
"Oct 13, 2025 6:44:40 PM PDT","24696359771","FBA Inventory Fee","6USBwWoZY7","","FBA Removal Order: Disposal Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.04","-1.04"
"Oct 13, 2025 6:47:59 PM PDT","24696359771","Refund","114-6259897-6013061","MSUS-D33-22-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Black XL","1","amazon.com","Standard Orders","Amazon","PLAINFIELD","IL","60585","MarketplaceFacilitator","-34.99","-2.97","0","0","0","0","0","0","0","0","2.97","4.76","0","0","0","-30.23"
"Oct 13, 2025 7:19:27 PM PDT","24696359771","Order","114-4519531-6428228","MSUS-D33-5-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige 2XL","1","amazon.com","Standard Orders","Amazon","SCOTCH PLAINS","NJ","07076","MarketplaceFacilitator","16.27","0","0","0","0","0","0","0","0","0","0","-1.63","-5.12","0","0","9.52"
"Oct 13, 2025 7:20:21 PM PDT","24696359771","Order","111-1436299-7039401","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NY","11201","MarketplaceFacilitator","14.95","0","0","0","0","0","0","0","0","0","0","-0.75","-5.12","0","0","9.08"
"Oct 13, 2025 7:37:27 PM PDT","24696359771","Refund","112-8296635-9081817","MSUS-D33-25-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige M","1","amazon.com","Standard Orders","Amazon","KENNER","LA","70065","MarketplaceFacilitator","-26.59","-2.59","0","0","0","0","0","0","0","0","2.59","3.62","0","0","0","-22.97"
"Oct 13, 2025 7:57:29 PM PDT","24696359771","Order","111-6309432-2540264","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","WHITTIER","CA","90604","MarketplaceFacilitator","14.95","1.46","0","0","0","0","0","0","0","0","-1.46","-0.75","-5.12","0","0","9.08"
"Oct 13, 2025 8:17:22 PM PDT","24696359771","Adjustment","112-7889767-0499436","MSUS-D33-2-4","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.16","11.16"
"Oct 13, 2025 8:30:38 PM PDT","24696359771","Order","113-2792345-3630613","MSUS-D33-25-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige S","1","amazon.com","Standard Orders","Amazon","LAWRENCEBURG","KY","40342","MarketplaceFacilitator","26.24","1.57","0","0","0","0","0","0","0","0","-1.57","-4.46","-5.12","0","0","16.66"
"Oct 13, 2025 8:46:11 PM PDT","24696359771","Order","114-6609928-4612212","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","Grand Rapids","MI","49503","MarketplaceFacilitator","15.83","0.95","0","0","0","0","0","0","0","0","-0.95","-1.58","-4.67","0","0","9.58"
"Oct 13, 2025 8:57:51 PM PDT","24696359771","FBA Customer Return Fee","113-8081995-0189868","X00413QLID","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 13, 2025 9:14:22 PM PDT","24696359771","Order","111-5736637-4192251","MSUS-D33-7-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe 2XL","1","amazon.com","Standard Orders","Amazon","Mt. Airy","GA","30563","MarketplaceFacilitator","16.71","1.17","0","0","0","0","0","0","0","0","-1.17","-1.67","-5.12","0","0","9.92"
"Oct 13, 2025 9:15:46 PM PDT","24696359771","FBA Customer Return Fee","112-7142458-3754624","X00413EBT9","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 13, 2025 9:25:18 PM PDT","24696359771","Order","111-0996472-3956268","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","LAUREL","MD","20707","MarketplaceFacilitator","15.83","0.95","0","0","0","0","0","0","0","0","-0.95","-1.58","-5.12","0","0","9.13"
"Oct 13, 2025 9:39:33 PM PDT","24696359771","Order","114-0050699-3198658","MSUS-D33-6-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top White XL","1","amazon.com","Standard Orders","Amazon","GARDEN CITY","NY","11530","MarketplaceFacilitator","16.49","0.76","0","0","0","0","0","0","0","0","-0.76","-1.65","-5.12","0","0","9.72"
