"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jul 13, 2025 8:53:03 PM PDT","23975640241","Order","113-8768518-2597034","MSUS-D33-2-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black 2XL","1","amazon.com","Standard Orders","Amazon","FORT WASHINGTON","MD","20744","MarketplaceFacilitator","18.03","1.08","0","0","0","0","0","0","0","0","-1.08","-1.80","-4.67","0","0","11.56"
"Jul 13, 2025 9:05:43 PM PDT","23975640241","Refund","113-9355882-1607419","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","OMAHA","NE","68135","MarketplaceFacilitator","-21.99","-1.39","0","0","0","0","0","0","2.20","0","1.39","1.58","0","0","0","-18.21"
"Jul 13, 2025 9:05:55 PM PDT","23975640241","FBA Customer Return Fee","112-5660001-0552233","X00467MP75","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-3.33","0","0","-3.33"
"Jul 13, 2025 9:11:33 PM PDT","23975640241","FBA Customer Return Fee","114-4316753-1872243","X004138KXR","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Jul 13, 2025 9:11:38 PM PDT","23975640241","Order","114-8027300-4947440","MSUS-D33-2-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black M","1","amazon.com","Standard Orders","Amazon","NEW YORK","NY","10019","MarketplaceFacilitator","18.03","0","0","0","0","0","0","0","0","0","0","-1.80","-4.67","0","0","11.56"
"Jul 13, 2025 9:11:38 PM PDT","23975640241","Order","114-5580736-9613038","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NY","11201","MarketplaceFacilitator","19.79","0","0","0","0","0","0","0","0","0","0","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 9:14:22 PM PDT","23975640241","Order","112-1309071-3472260","MSUS-D33-2-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black 2XL","1","amazon.com","Standard Orders","Amazon","RANCHO SANTA MARGARITA","CA","92688","MarketplaceFacilitator","16.71","1.30","0","0","0","0","0","0","0","0","-1.30","-1.67","-4.67","0","0","10.37"
"Jul 13, 2025 9:14:56 PM PDT","23975640241","FBA Customer Return Fee","111-3859656-8928255","X00413EBT9","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Jul 13, 2025 9:20:32 PM PDT","23975640241","Order","114-1442985-4604215","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","Frederick","Maryland","21701","MarketplaceFacilitator","19.79","1.19","0","0","0","0","0","0","0","0","-1.19","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 9:28:26 PM PDT","23975640241","Order","111-8258015-4292215","MSUS-D33-7-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe M","1","amazon.com","Standard Orders","Amazon","MECHANICSBURG","PA","17055","MarketplaceFacilitator","19.79","0","0","0","0","0","0","0","0","0","0","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 9:29:54 PM PDT","23975640241","Order","111-2330507-3273827","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","HIGH POINT","NC","27265","MarketplaceFacilitator","19.79","1.34","0","0","0","0","0","0","0","0","-1.34","-1.98","-5.90","0","0","11.91"
"Jul 13, 2025 9:31:32 PM PDT","23975640241","Order","111-0393713-9515418","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","SHERMAN OAKS","CA","91411","MarketplaceFacilitator","15.83","1.54","0","0","0","0","0","0","0","0","-1.54","-1.58","-4.67","0","0","9.58"
"Jul 13, 2025 9:35:02 PM PDT","23975640241","Refund","113-1923683-9584206","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","WASHINGTON","MI","48094","MarketplaceFacilitator","-16.82","-1.01","0","0","0","0","0","0","0","0","1.01","1.34","0","0","0","-15.48"
"Jul 13, 2025 9:37:33 PM PDT","23975640241","FBA Customer Return Fee","114-4489479-0102641","X00413JUVD","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Jul 13, 2025 9:45:08 PM PDT","23975640241","FBA Customer Return Fee","111-6401687-2256259","X00413QU1V","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Jul 13, 2025 9:45:38 PM PDT","23975640241","Order","112-7350180-7551455","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","COLORADO SPRINGS","CO","80925","MarketplaceFacilitator","15.83","0.81","0","0","0","0","0","0","0","0","-0.81","-1.58","-5.90","0","0","8.35"
"Jul 13, 2025 9:49:51 PM PDT","23975640241","Refund","111-7807610-4679403","MSUS-D33-267-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe 2XL","1","amazon.com","Standard Orders","Amazon","Denver","Co","80207","MarketplaceFacilitator","-38.99","-3.21","0","0","0","0","0","0","3.90","0","3.21","4.78","0","0","0","-30.31"
"Jul 13, 2025 9:50:08 PM PDT","23975640241","Refund","113-2512116-1245018","MSUS-D33-267-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe 2XL","1","amazon.com","Standard Orders","Amazon","MADISON HEIGHTS","MI","48071","MarketplaceFacilitator","-33.14","-1.99","0","0","0","0","0","0","0","0","1.99","4.50","0","0","0","-28.64"
"Jul 13, 2025 9:55:11 PM PDT","23975640241","Order","111-8136395-8637024","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","Ashburn","VA","20147","MarketplaceFacilitator","15.83","0.95","0","0","0","0","0","0","0","0","-0.95","-1.58","-4.67","0","0","9.58"
"Jul 13, 2025 10:00:23 PM PDT","23975640241","Order","111-3070291-1934602","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","FOUNTAIN HILLS","AZ","85268","MarketplaceFacilitator","19.79","1.82","1.49","0","0","0","0","0","-1.49","0","-1.82","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 10:00:23 PM PDT","23975640241","Order","111-3070291-1934602","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","FOUNTAIN HILLS","AZ","85268","MarketplaceFacilitator","18.03","1.66","1.50","0","0","0","0","0","-1.50","0","-1.66","-1.80","-4.67","0","0","11.56"
"Jul 13, 2025 10:02:32 PM PDT","23975640241","Order","114-9044695-8941046","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","YUKON","OK","73099","MarketplaceFacilitator","19.79","1.78","0.99","0","0","0","0","0","-0.99","0","-1.78","-1.98","-5.90","0","0","11.91"
"Jul 13, 2025 10:08:48 PM PDT","23975640241","Order","112-8001038-4257810","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","RICHLANDS","NC","28574","MarketplaceFacilitator","15.83","1.11","0","0","0","0","0","0","0","0","-1.11","-1.58","-4.67","0","0","9.58"
"Jul 13, 2025 10:12:15 PM PDT","23975640241","Refund","113-7441532-6321829","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","PHOENIX","AZ","85016","MarketplaceFacilitator","-15.83","-1.44","0","0","0","0","0","0","0","0","1.44","1.26","0","0","0","-14.57"
"Jul 13, 2025 10:13:34 PM PDT","23975640241","Order","113-0525354-1409846","MSUS-D33-7-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe 2XL","1","amazon.com","Standard Orders","Amazon","FINDLAY","OH","45840","MarketplaceFacilitator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jul 13, 2025 10:13:46 PM PDT","23975640241","Order","114-7815556-8115461","MSUS-D33-7-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe 2XL","1","amazon.com","Standard Orders","Amazon","ASHEVILLE","NC","28805","MarketplaceFacilitator","19.79","1.39","1.50","0","0","0","0","0","-1.50","0","-1.39","-1.98","-5.12","0","0","12.69"
"Jul 13, 2025 10:15:26 PM PDT","23975640241","Order","114-8400518-4102660","MSUS-D33-265-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Beige XL","1","amazon.com","Standard Orders","Amazon","SALT LAKE CITY","UT","84129","MarketplaceFacilitator","35.09","2.61","0","0","0","0","0","0","0","0","-2.61","-5.97","-6.14","0","0","22.98"
"Jul 13, 2025 10:17:12 PM PDT","23975640241","Order","112-7210928-0667426","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","BONITA SPRINGS","FL","34135","MarketplaceFacilitator","18.03","1.17","1.49","0","0","0","0","0","-1.49","0","-1.17","-1.80","-4.67","0","0","11.56"
"Jul 13, 2025 10:23:39 PM PDT","23975640241","FBA Customer Return Fee","112-8783525-3389853","X004138KXR","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Jul 13, 2025 10:26:19 PM PDT","23975640241","Order","114-5704144-2961827","MSUS-D33-267-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe L","1","amazon.com","Standard Orders","Amazon","Fremont","CA","94555","MarketplaceFacilitator","35.09","3.60","0","0","0","0","0","0","0","0","-3.60","-5.97","-5.90","0","0","23.22"
"Jul 13, 2025 10:26:23 PM PDT","23975640241","Refund","113-9460285-0059448","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","PLEASANTON","CA","94566","MarketplaceFacilitator","-16.82","-1.72","0","0","0","0","0","0","0","0","1.72","1.34","0","0","0","-15.48"
"Jul 13, 2025 10:32:20 PM PDT","23975640241","Order","114-7657946-7083434","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","HILLSBORO","VA","20132","MarketplaceFacilitator","15.83","0.95","0","0","0","0","0","0","0","0","-0.95","-1.58","-5.90","0","0","8.35"
"Jul 13, 2025 10:39:55 PM PDT","23975640241","Order","114-1470105-4711456","MSUS-D33-7-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe 2XL","1","amazon.com","Standard Orders","Amazon","South Chicago Heights","IL","60411","MarketplaceFacilitator","17.59","1.76","0","0","0","0","0","0","0","0","-1.76","-1.76","-5.12","0","0","10.71"
"Jul 13, 2025 10:45:48 PM PDT","23975640241","Order","114-0870150-1073059","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","FORT WORTH","TX","76131","MarketplaceFacilitator","19.79","1.63","0","0","0","0","0","0","0","0","-1.63","-1.98","-5.90","0","0","11.91"
"Jul 13, 2025 10:46:30 PM PDT","23975640241","Order","113-3914715-1227454","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","HASLET","TX","76052","MarketplaceFacilitator","19.79","1.63","0","0","0","0","0","0","0","0","-1.63","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 10:46:36 PM PDT","23975640241","Order","114-7356803-1803435","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NY","11210","MarketplaceFacilitator","18.03","0","0","0","0","0","0","0","0","0","0","-1.80","-4.67","0","0","11.56"
"Jul 13, 2025 10:51:03 PM PDT","23975640241","Order","111-8134234-0239456","MSUS-D33-2-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black XL","1","amazon.com","Standard Orders","Amazon","NEW HUDSON","MI","48165","MarketplaceFacilitator","19.79","1.19","0","0","0","0","0","0","0","0","-1.19","-1.98","-5.90","0","0","11.91"
"Jul 13, 2025 10:56:17 PM PDT","23975640241","Order","114-6451691-1069840","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","SUMMIT","NJ","07901","MarketplaceFacilitator","16.49","0","0","0","0","0","0","0","0","0","0","-1.65","-5.12","0","0","9.72"
"Jul 13, 2025 10:58:34 PM PDT","23975640241","Order","113-4048107-7393825","MSUS-D33-267-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe 2XL","1","amazon.com","Standard Orders","Amazon","Leander","TX","78641","MarketplaceFacilitator","35.09","2.89","2.99","0","0","0","0","0","-2.99","0","-2.89","-5.97","-6.81","0","0","22.31"
"Jul 13, 2025 11:00:37 PM PDT","23975640241","FBA Customer Return Fee","114-8839609-0157061","X00413JUVD","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Jul 13, 2025 11:02:50 PM PDT","23975640241","Order","112-3275452-7813003","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","PUYALLUP","WA","98373","MarketplaceFacilitator","15.83","1.61","0","0","0","0","0","0","0","0","-1.61","-1.58","-4.67","0","0","9.58"
"Jul 13, 2025 11:05:46 PM PDT","23975640241","Refund","112-6333501-8353834","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","WALNUT CREEK","CA","94598","MarketplaceFacilitator","-15.83","-1.46","0","0","0","0","0","0","0","0","1.46","1.26","0","0","0","-14.57"
"Jul 13, 2025 11:05:47 PM PDT","23975640241","Order","111-9826432-8505827","MSUS-D33-7-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe M","1","amazon.com","Standard Orders","Amazon","LEMONT","IL","60439","MarketplaceFacilitator","19.79","1.98","0","0","0","0","0","0","0","0","-1.98","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 11:06:47 PM PDT","23975640241","Order","112-2170491-4364248","MSUS-D33-25-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige XL","1","amazon.com","Standard Orders","Amazon","PROVIDENCE","RI","02905","MarketplaceFacilitator","31.49","0","0","0","0","0","0","0","0","0","0","-5.35","-5.90","0","0","20.24"
"Jul 13, 2025 11:14:51 PM PDT","23975640241","FBA Customer Return Fee","114-1061629-7701043","X00467MMZP","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Jul 13, 2025 11:15:22 PM PDT","23975640241","Order","114-8084969-8355457","MSUS-D33-5-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige 2XL","1","amazon.com","Standard Orders","Amazon","MARIPOSA","CA","95338","MarketplaceFacilitator","16.27","1.34","0","0","0","0","0","0","0","0","-1.34","-1.63","-5.12","0","0","9.52"
"Jul 13, 2025 11:17:17 PM PDT","23975640241","FBA Customer Return Fee","114-2728910-3545001","X00467AE7X","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Jul 13, 2025 11:19:29 PM PDT","23975640241","Refund","112-2127652-6197037","MSUS-D33-2-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black M","1","amazon.com","Standard Orders","Amazon","WALNUT CREEK","CA","94598","MarketplaceFacilitator","-17.59","-1.63","0","0","0","0","0","0","0","0","1.63","1.41","0","0","0","-16.18"
"Jul 13, 2025 11:24:32 PM PDT","23975640241","Order","112-7446081-0957063","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","CONROE","TX","77385","MarketplaceFacilitator","16.49","1.28","0","0","0","0","0","0","0","0","-1.28","-1.65","-5.12","0","0","9.72"
"Jul 13, 2025 11:27:20 PM PDT","23975640241","Order","112-1217128-5051411","MSUS-D33-7-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe M","1","amazon.com","Standard Orders","Amazon","OVIEDO","FL","32765","MarketplaceFacilitator","19.79","1.39","0.99","0","0","0","0","0","-0.99","0","-1.39","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 11:29:17 PM PDT","23975640241","Order","112-3082582-0631466","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","CHERRY HILL","NJ","08002","MarketplaceFacilitator","15.83","0","0","0","0","0","0","0","0","0","0","-1.58","-4.67","0","0","9.58"
"Jul 13, 2025 11:31:21 PM PDT","23975640241","Order","111-7358569-3107437","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","FRIENDSWOOD","TX","77546","MarketplaceFacilitator","15.83","1.31","0","0","0","0","0","0","0","0","-1.31","-1.58","-4.67","0","0","9.58"
"Jul 13, 2025 11:32:35 PM PDT","23975640241","Order","113-5878991-9241827","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","FOUNTAIN HILLS","AZ","85268","MarketplaceFacilitator","19.79","1.82","1.49","0","0","0","0","0","-1.49","0","-1.82","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 11:32:35 PM PDT","23975640241","Order","113-5878991-9241827","MSUS-D33-6-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top White L","1","amazon.com","Standard Orders","Amazon","FOUNTAIN HILLS","AZ","85268","MarketplaceFacilitator","17.59","1.62","1.50","0","0","0","0","0","-1.50","0","-1.62","-1.76","-4.67","0","0","11.16"
"Jul 13, 2025 11:38:05 PM PDT","23975640241","Order","114-4133586-8344207","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","NEW YORK","NY","10024","MarketplaceFacilitator","14.95","0","0","0","0","0","0","0","0","0","0","-0.75","-4.67","0","0","9.53"
"Jul 13, 2025 11:39:44 PM PDT","23975640241","Order","114-5722168-8619417","MSUS-D33-265-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Beige L","1","amazon.com","Standard Orders","Amazon","SIMI VALLEY","CA","93065","MarketplaceFacilitator","35.09","2.54","0","0","0","0","0","0","0","0","-2.54","-5.97","-5.90","0","0","23.22"
"Jul 13, 2025 11:41:24 PM PDT","23975640241","Order","112-4992264-6472206","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","Wake Forest","NC","27587","MarketplaceFacilitator","19.79","1.43","0","0","0","0","0","0","0","0","-1.43","-1.98","-5.90","0","0","11.91"
"Jul 13, 2025 11:48:08 PM PDT","23975640241","Order","111-1803404-5351429","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","STATEN ISLAND","NY","10309","MarketplaceFacilitator","19.79","0","0","0","0","0","0","0","0","0","0","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 11:49:40 PM PDT","23975640241","Order","111-5996706-8270647","MSUS-D33-6-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top White S","1","amazon.com","Standard Orders","Amazon","HOBOKEN","NJ","07030","MarketplaceFacilitator","19.79","0","0","0","0","0","0","0","0","0","0","-1.98","-4.67","0","0","13.14"
"Jul 13, 2025 11:52:57 PM PDT","23975640241","Order","113-9151982-3885815","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","POMONA","CA","91767","MarketplaceFacilitator","15.83","1.66","0","0","0","0","0","0","0","0","-1.66","-1.58","-4.67","0","0","9.58"
"Jul 13, 2025 11:53:58 PM PDT","23975640241","Refund","112-4631510-6806660","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","NESCONSET","NY","11767","MarketplaceFacilitator","-21.99","-1.04","0","0","0","0","0","0","0","0","1.04","2.99","0","0","0","-19.00"
"Jul 14, 2025 12:08:06 AM PDT","23975640241","Order","113-8844262-7482621","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","HOUSTON","TX","77057","MarketplaceFacilitator","18.03","1.49","0.50","0","0","0","0","0","-0.50","0","-1.49","-1.80","-4.67","0","0","11.56"
"Jul 14, 2025 12:11:49 AM PDT","23975640241","Order","111-1310134-1375466","MSUS-D33-2-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black XL","1","amazon.com","Standard Orders","Amazon","BROKEN ARROW","OK","74014","MarketplaceFacilitator","19.79","1.20","0","0","0","0","0","0","0","0","-1.20","-1.98","-5.90","0","0","11.91"
"Jul 14, 2025 12:12:42 AM PDT","23975640241","Order","113-6568502-9916255","MSUS-D33-25-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige M","1","amazon.com","Standard Orders","Amazon","CRARYVILLE","NY","12521","MarketplaceFacilitator","34.99","0","0","0","0","0","0","0","0","0","0","-5.95","-5.12","0","0","23.92"
"Jul 14, 2025 12:13:14 AM PDT","23975640241","Order","113-0872931-2445844","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","WESTMINSTER","CA","92683","MarketplaceFacilitator","15.83","1.46","0","0","0","0","0","0","0","0","-1.46","-1.58","-5.90","0","0","8.35"
"Jul 14, 2025 12:19:42 AM PDT","23975640241","FBA Customer Return Fee","111-8959240-8144214","X00413QKRP","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Jul 14, 2025 12:20:49 AM PDT","23975640241","Order","114-1786221-2758652","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","JOLIET","IL","60435","MarketplaceFacilitator","19.79","1.39","2.99","0","0","0","0","0","0","0","-1.39","-1.98","-7.66","0","0","13.14"
