"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"08.07.2025 01:46:54 UTC","25091279522","Erstattung","306-9416145-6013169","MSEU-D75-20-3","ANGOOL Sport BH Damen ohne Bügel Racerback Spaghetti Träger Sport Bustier Damen Gepolstert Seamless Y-Rücken Abnehmbare Cup für Low-Impact Trainin","1","amazon.de","Amazon","Aachen","","52070","MarketplaceFacilitator","-21,84","-4,15","0","0","0","0","1,09","0,21","3,94","2,96","0","0","0","-17,79"
"08.07.2025 02:03:43 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-2995165-4561905","X0029DGSTB","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,77","0","0","-1,77"
"08.07.2025 03:16:14 UTC","25091279522","Bestellung","304-2732921-0265128","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Krieglach","","8670","MarketplaceFacilitator","20,70","4,14","0","0","0","0","0","0","-4,14","-3,69","-3,68","0","0","13,33"
"08.07.2025 03:25:52 UTC","25091279522","Bestellung","304-1770578-1197147","MSEU-D70-6-3","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Wörgl","","6300","MarketplaceFacilitator","13,61","2,72","0","0","0","0","0","0","-2,72","-2,43","-3,16","0","0","8,02"
"08.07.2025 03:44:40 UTC","25091279522","Erstattung","304-2732921-0265128","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Krieglach","","8670","MarketplaceFacilitator","-20,70","-4,14","0","0","0","0","0","0","4,14","2,95","0","0","0","-17,75"
"08.07.2025 03:55:54 UTC","25091279522","Erstattung","302-2141824-1428314","MS-D06-208-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+grau+azurblau, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Düsseldorf","","40229","MarketplaceFacilitator","-23,52","-4,47","-0,28","-0,05","0","0","2,16","0,41","4,11","3,09","0","0","0","-18,55"
"08.07.2025 05:08:12 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-4373597-1505954","X001XZHKW5","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,69","0","0","-1,69"
"08.07.2025 05:09:34 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-4777850-4519525","X0027UDI71","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 05:31:41 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-9891319-3469930","X0020UTOJ9","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"08.07.2025 05:36:24 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-5404865-3065110","X0027U7JJ9","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 05:38:35 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-2306910-8757910","X0019SBISD","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,57","0","0","-1,57"
"08.07.2025 05:40:54 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-1947893-7636350","X0029DCHP5","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,77","0","0","-1,77"
"08.07.2025 05:47:29 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-8531173-3319546","X0029DFYBT","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,77","0","0","-1,77"
"08.07.2025 05:48:04 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-1700405-6078761","X001XZKATP","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,84","0","0","-1,84"
"08.07.2025 05:56:27 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-7937170-1796337","X00278CYRX","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"08.07.2025 06:14:58 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-6249253-7662750","X001AFWDCZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"08.07.2025 06:17:35 UTC","25091279522","Anpassung","302-0358329-7044363","MSEU-D70-2-3","Versand durch Amazon Erstattung für Lagerbestand - Kundenrücksendung","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","7,46","7,46"
"08.07.2025 06:19:46 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-1563919-7511529","X0027UDI71","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 06:19:52 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-1563919-7511529","X0027UFVU3","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 06:19:58 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-4138384-6404361","X001C7OEFZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,54","0","0","-1,54"
"08.07.2025 06:20:26 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-1836674-1128338","X001Y8AT7T","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"08.07.2025 06:21:00 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-4138384-6404361","X001C7KRG5","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 06:36:02 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-3273521-8051549","X0027U7J1R","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 06:36:37 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-0985856-6908314","X0029DGSTB","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,77","0","0","-1,77"
"08.07.2025 06:38:09 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-6938292-2682704","X0027UFVU3","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 06:45:04 UTC","25091279522","Bestellung","302-8024343-3067533","MS-D06-206-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz + Grau + Weiß, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Erftstadt","","50374","MarketplaceFacilitator","23,52","4,47","0,83","0,16","0","0","-0,83","-0,16","-4,47","-4,20","-3,68","0","0","15,64"
"08.07.2025 06:51:22 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-5740386-2933142","X001EJJWHV","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,55","0","0","-1,55"
"08.07.2025 06:55:33 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-3716032-3125141","X0027UDI71","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 06:55:45 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-3716032-3125141","X0027UDI71","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 06:56:10 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-6674228-7741107","X001AY4VKN","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"08.07.2025 06:59:00 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-3716032-3125141","X0027U9X07","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 06:59:20 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-3716032-3125141","X0027U7IOZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 07:16:52 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-3800313-8426721","X001WU5SMF","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 07:20:38 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-9846831-9603512","X0027UDI71","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 07:45:37 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-5497928-4466764","X001XZJD6V","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,67","0","0","-1,67"
"08.07.2025 07:46:18 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-7171996-2549123","X0019SBISN","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"08.07.2025 07:49:03 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-3183403-6126720","X0020U7QNZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,57","0","0","-1,57"
"08.07.2025 07:50:35 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-5465660-6457148","X001XZJ9JH","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,63","0","0","-1,63"
"08.07.2025 07:51:28 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-5338214-8879554","X0027U7IOZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 07:58:29 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-5624571-3998759","X0027UDF1Z","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"08.07.2025 08:08:04 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-4186066-0281114","X0027U7GOR","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,55","0","0","-1,55"
"08.07.2025 08:08:46 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-0286354-6146704","X0027UFVU3","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 08:10:04 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-7372446-5160320","X0027UFVU3","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 08:18:08 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-5217159-1559553","X0019SBIT7","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"08.07.2025 08:21:11 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-9270777-2213148","X0027UDF1Z","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"08.07.2025 08:21:42 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-3997504-3202709","X0027UDCD1","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 08:49:46 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-8709326-0317961","X0029DJ76R","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,77","0","0","-1,77"
"08.07.2025 08:52:55 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-4564055-3722742","X001WU9FER","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"08.07.2025 08:55:11 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-2381148-3410753","X0027U7GOR","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,55","0","0","-1,55"
"08.07.2025 09:04:03 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-3997504-3202709","X0027UDF1Z","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"08.07.2025 09:07:16 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-0453102-6953910","X0019SD0NT","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"08.07.2025 09:29:21 UTC","25091279522","Erstattung","028-2485159-9596348","MS-D06-206-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz + Grau + Weiß, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Bottrop","","46242","MarketplaceFacilitator","-23,52","-4,47","0","0","0","0","0","0","4,47","3,36","0","0","0","-20,16"
"08.07.2025 09:33:29 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-6288182-4881132","X0027UDI71","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 09:40:27 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-2643900-7987511","X0027U7GOR","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,55","0","0","-1,55"
"08.07.2025 09:46:44 UTC","25091279522","Übertrag","","","Für Konten mit folgenden Endziffern: 711","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-19.587,87","-19.587,87"
"08.07.2025 09:55:22 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-0396454-0035516","X0027UDI71","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 10:00:49 UTC","25091279522","Erstattung","303-8548520-5057969","MSEU-D70-2-4","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Nürnberg","Bayern","90469","MarketplaceFacilitator","-13,61","-2,58","0","0","0","0","0","0","2,58","1,94","0","0","0","-11,67"
"08.07.2025 10:02:59 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-3305451-2896312","X0027UFVU3","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 10:03:54 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-3305451-2896312","X001O9BQGB","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 10:04:59 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-7812322-2065906","X0019SD9XF","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"08.07.2025 10:18:22 UTC","25091279522","Erstattung","305-2047615-6429147","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Erfurt","","99087","MarketplaceFacilitator","-23,52","-4,47","0","0","0","0","0","0","4,47","3,36","0","0","0","-20,16"
"08.07.2025 10:34:11 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-4121527-1850735","X0027U9X07","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 10:38:20 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-4121527-1850735","X0027U9X07","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 11:03:10 UTC","25091279522","Erstattung","304-0134663-2689971","MSEU-D33-26-4","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Rutschfestes Silikon mit Transparenten Trägern, Schwarz+Wei�","1","amazon.de","Amazon","Oldenburg","De","26133","MarketplaceFacilitator","-21,84","-4,15","0","0","0","0","0","0","4,15","3,12","0","0","0","-18,72"
"08.07.2025 11:11:57 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-8620670-8941939","X0027UFVU3","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 11:16:42 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-0271993-4832328","X0027C38BF","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 11:19:42 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-7206000-6543537","X00278BXBB","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"08.07.2025 11:24:38 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-9421811-2825958","X0019SD0NT","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"08.07.2025 11:24:54 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-8316143-1958753","X0019SDKP7","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,63","0","0","-1,63"
"08.07.2025 11:25:51 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-6087913-1156310","X0027UA98R","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 11:28:22 UTC","25091279522","Bestellung","303-4912785-0709918","MSEU-D70-2-6","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Koblenz","","56076","MarketplaceFacilitator","15,12","2,87","0","0","0","0","-0,76","-0,14","-2,73","-2,56","-3,16","0","0","8,64"
"08.07.2025 11:31:56 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-9421811-2825958","X0029DGV43","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,77","0","0","-1,77"
"08.07.2025 11:42:22 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-4010726-2785162","X0027C64KH","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 11:45:33 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-8393757-5803565","X001XZHRXH","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,84","0","0","-1,84"
"08.07.2025 11:49:09 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-6237227-5793919","X0027UDI71","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"08.07.2025 11:51:19 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-0271993-4832328","X001AFWDCZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"08.07.2025 11:56:38 UTC","25091279522","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-0017833-3769957","X0019SBIT7","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"08.07.2025 11:58:54 UTC","25091279522","Bestellung","305-7390373-2768304","MS-D06-2-4","ANGOOL Sport BH,Klassische Frauen Büstenhalter Ohne Bügel Ringerrücken Sports Bras Fuer Yoga Fitness Training","1","amazon.de","Amazon","Monheim","Bayern","86653","MarketplaceFacilitator","12,60","2,39","0","0","0","0","0","0","-2,39","-1,20","-3,31","0","0","8,09"
