"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jul 3, 2025 7:51:25 a.m. PDT","23897088291","Order","702-0810734-5787432","WNCA-D33-2-6","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra Black 2XL","1","amazon.ca","Amazon","Airdrie","Alberta","T4B 1S","Combined TCS+MTC","19.99","1.00","0","0","0","0","0","0","0","0","-1.00","-2.00","-6.73","-0.04","0","11.22"
"Jul 3, 2025 8:14:01 a.m. PDT","23897088291","Order","701-3894793-4863467","WNCA-D33-5-3","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra Beige M","1","amazon.ca","Amazon","Etobicoke","Ontario","M9V 5E","Combined TCS+MTC","19.99","2.60","0","0","0","0","0","0","0","0","-2.60","-2.00","-6.73","-0.04","0","11.22"
"Jul 3, 2025 8:26:03 a.m. PDT","23897088291","Order","701-5735901-4967409","WNCA-D33-7-3","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra Brown M","1","amazon.ca","Amazon","Barrie","Ontario","L4M 0E","Combined TCS+MTC","19.99","2.60","0","0","0","0","0","0","0","0","-2.60","-2.00","-6.73","-0.04","0","11.22"
"Jul 3, 2025 8:39:15 a.m. PDT","23897088291","Fulfilment by Amazon customer return fee","702-8611897-6173839","X003R2BUDP","FBA Customer Return Per Unit Fee (Clothing & Shoes)","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.45","0","0","-4.45"
"Jul 3, 2025 8:46:57 a.m. PDT","23897088291","Order","702-7393982-5122604","WNCA-D33-5-6","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra Beige 2XL","1","amazon.ca","Amazon","Brampton","Ontario","L6R 1R","Combined TCS+MTC","19.99","2.60","0","0","0","0","0","0","0","0","-2.60","-2.00","-6.73","-0.04","0","11.22"
"Jul 3, 2025 10:46:20 a.m. PDT","23897088291","Adjustment","702-7242155-2780237","WNCA-D33-2-6","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.26","11.26"
"Jul 3, 2025 3:17:22 p.m. PDT","23897088291","Fulfilment by Amazon customer return fee","702-5956023-9048236","X003R2D0U1","FBA Customer Return Per Unit Fee (Clothing & Shoes)","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.87","0","0","-4.87"
"Jul 3, 2025 3:46:38 p.m. PDT","23897088291","FBA Inventory Fee","701-4868013-1533000","","Fulfilment by Amazon removal order: disposal fee","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.36","-0.36"
"Jul 3, 2025 4:40:12 p.m. PDT","23897088291","Fulfilment by Amazon customer return fee","702-8244190-7248224","X003RUSPM1","FBA Customer Return Per Unit Fee (Clothing & Shoes)","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.92","0","0","-4.92"
"Jul 3, 2025 4:59:27 p.m. PDT","23897088291","Fulfilment by Amazon customer return fee","702-6593669-2029055","X003RUT04X","FBA Customer Return Per Unit Fee (Clothing & Shoes)","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.92","0","0","-4.92"
